1575108351.059607,80
1575108351.168583,80
1575108351.275545,81
1575108351.382803,80
1575108351.491145,90
1575108351.600475,92
1575108351.709185,91
1575108351.818007,91
1575108351.926591,99
1575108352.035325,99
1575108352.144483,96
1575108352.253121,96
1575108352.361737,99
1575108352.470656,99
1575108352.579615,81
1575108352.688584,81
1575108352.797462,81
1575108352.906560,47
1575108353.013357,42
1575108353.122281,43
1575108353.230974,44
1575108353.339890,48
1575108353.448844,45
1575108353.557987,54
1575108353.666588,53
1575108353.772775,63
1575108353.881534,72
1575108353.990538,60
1575108354.098043,47
1575108354.206979,55
1575108354.315926,54
1575108354.424917,64
1575108354.533847,78
1575108354.642513,74
1575108354.749620,47
1575108354.858249,45
1575108354.967092,45
1575108355.085249,46
1575108355.194298,46
1575108355.300747,46
1575108355.409690,46
1575108355.519029,47
1575108355.627792,47
1575108355.734669,47
1575108355.843770,47
1575108355.952765,49
1575108356.062058,48
1575108356.170873,48
1575108356.279933,48
1575108356.388762,49
1575108356.495687,49
1575108356.604310,49
1575108356.713193,49
1575108356.819761,49
1575108356.928342,50
1575108357.037002,50
1575108357.145922,50
1575108357.255011,50
1575108357.363775,52
1575108357.472798,52
1575108357.582096,51
1575108357.690840,51
1575108357.821052,52
1575108357.930435,52
1575108358.036775,52
1575108358.145308,52
1575108358.253865,52
1575108358.362860,53
1575108358.472093,54
1575108358.581009,54
1575108358.689943,54
1575108358.798882,53
1575108358.908078,54
1575108359.016782,54
1575108359.125835,54
1575108359.235271,54
1575108359.341748,55
1575108359.450731,55
1575108359.559873,55
1575108359.668676,55
1575108359.771825,55
1575108359.876730,53
1575108359.986358,68
1575108360.845164,58
1575108360.954033,69
1575108361.063257,68
1575108361.169957,76
1575108361.278528,79
1575108361.387652,86
1575108361.496772,87
1575108361.606218,61
1575108361.715213,59
1575108361.817605,68
1575108361.919968,69
1575108362.022559,72
1575108362.125002,80
1575108362.233702,88
1575108362.342520,88
1575108362.451161,61
1575108362.560129,62
1575108362.669058,60
1575108362.775792,60
1575108362.884654,61
1575108362.993542,61
1575108363.102593,61
1575108363.211827,62
1575108363.320838,62
1575108363.429682,62
1575108363.535927,61
1575108363.644456,61
1575108363.752927,62
1575108363.862005,62
1575108363.970888,62
1575108364.080047,62
1575108364.188887,63
1575108364.295815,63
1575108364.404678,64
1575108364.513509,63
1575108364.622674,64
1575108364.731875,64
1575108364.838601,64
1575108364.949814,64
1575108365.058627,64
1575108368.377831,71
1575108368.486984,80
1575108368.591579,81
1575108368.700769,79
1575108368.809840,91
1575108368.918709,91
1575108369.027865,94
1575108369.137007,94
1575108369.248454,79
1575108369.357025,79
1575108369.466286,70
1575108369.575140,70
1575108369.684041,71
1575108369.793122,72
1575108369.902361,73
1575108370.011228,73
1575108370.117118,74
1575108370.225988,73
1575108370.335122,84
1575108370.442059,83
1575108370.550527,83
1575108370.659486,93
1575108370.765779,93
1575108370.874635,94
1575108370.983398,94
1575108371.092228,85
1575108371.201305,86
1575108371.310116,73
1575108371.418826,74
1575108371.527869,74
1575108371.636993,74
1575108371.743782,74
1575108371.850643,76
1575108371.963735,74
1575108372.072634,77
1575108372.181667,86
1575108372.287833,86
1575108372.394696,85
1575108372.503227,85
1575108372.611854,96
1575108372.720821,98
1575108372.829665,94
1575108372.938519,95
1575108373.044929,93
1575108373.153462,93
1575108373.262566,76
1575108373.371648,76
1575108373.477930,77
1575108373.584722,77
1575108373.693553,78
1575108373.800294,78
1575108373.908739,78
1575108374.017440,78
1575108374.126412,77
1575108374.232900,78
1575108374.342007,77
1575108374.451048,77
1575108374.560059,77
1575108374.666726,78
1575108374.775694,78
1575108374.882772,78
1575108374.991391,79
1575108375.100548,79
1575108375.208874,79
1575108375.317429,79
1575108375.426042,79
1575108375.535064,79
1575108375.643987,79
1575108375.750734,80
1575108375.859638,78
1575108375.965947,79
1575108376.074830,80
1575108376.183794,80
1575108376.292623,80
1575108376.401318,80
1575108376.510247,81
1575108376.618755,81
1575108376.727608,81
1575108376.836566,81
1575108376.945601,81
1575108377.054308,81
1575108377.161024,81
1575108377.269640,82
1575108377.378364,81
1575108377.484966,81
1575108377.587849,81
1575108377.696873,81
1575108377.806215,82
1575108377.915013,82
1575108378.023955,83
1575108378.132750,83
1575108378.241395,83
1575108378.350314,83
1575108378.458938,83
1575108378.567660,83
1575108378.676685,83
1575108378.785680,84
1575108378.891582,85
1575108379.000508,85
1575108379.109312,95
1575108379.218126,95
1575108379.326870,94
1575108379.435910,94
1575108379.544552,100
1575108379.653257,100
1575108379.761926,100
1575108379.870836,100
1575108379.979939,97
1575108380.085964,98
1575108380.194508,84
1575108380.303313,84
1575108380.412646,59
1575108380.521250,43
1575108380.630169,43
1575108380.738610,44
1575108380.847209,49
1575108380.956206,54
1575108381.062316,46
1575108381.171186,55
1575108381.280284,55
1575108381.389431,63
1575108381.495996,65
1575108381.605003,73
1575108381.713815,50
1575108381.820984,48
1575108381.930299,58
1575108382.039167,57
1575108382.147884,67
1575108382.256534,76
1575108382.365265,76
1575108382.474254,49
1575108382.582977,47
1575108382.691908,47
1575108382.798802,47
1575108382.907796,48
1575108383.014712,48
1575108383.123245,48
1575108383.232458,49
1575108383.341498,50
1575108383.450664,50
1575108383.559540,49
1575108383.665935,49
1575108383.774900,50
1575108383.883988,50
1575108383.992515,50
1575108384.101123,50
1575108384.210615,50
1575108384.319057,51
1575108384.428065,51
1575108384.537122,51
1575108384.646032,52
1575108384.755036,53
1575108384.863982,53
1575108384.973400,52
1575108385.082475,52
1575108385.191365,52
1575108385.332405,53
1575108385.438953,53
1575108385.547787,54
1575108385.656675,54
1575108385.765797,55
1575108385.874960,55
1575108385.984084,54
1575108386.092755,54
1575108386.199733,54
1575108386.308501,55
1575108386.414937,55
1575108386.521707,55
1575108386.630349,55
1575108386.739052,55
1575108386.845024,56
1575108386.953716,56
1575108387.062616,57
1575108387.171386,57
1575108387.280517,57
1575108387.390066,58
1575108387.493422,57
1575108387.604719,68
1575108387.713364,68
1575108387.821865,67
1575108387.930541,78
1575108388.039191,80
1575108388.148417,86
1575108388.257527,72
1575108388.361631,59
1575108388.470486,69
1575108388.576899,69
1575108388.685448,70
1575108388.794509,80
1575108388.903290,81
1575108389.009977,88
1575108389.118607,77
1575108389.224777,62
1575108389.333891,71
1575108389.442517,71
1575108389.549131,70
1575108389.658031,81
1575108389.764801,80
1575108389.873450,89
1575108389.979990,86
1575108390.088501,63
1575108390.197408,61
1575108390.344296,62
1575108390.453219,62
1575108390.557397,59
1575108390.666125,62
1575108390.775010,62
1575108390.883753,62
1575108390.992598,62
1575108391.101159,62
1575108391.211512,62
1575108391.320123,64
1575108391.428947,64
1575108391.537552,64
1575108391.646437,64
1575108391.755395,64
1575108391.864240,65
1575108391.973471,64
1575108392.082499,64
1575108392.191397,64
1575108392.300615,64
1575108392.409617,64
1575108392.518585,65
1575108392.627728,66
1575108392.736458,66
1575108392.842907,66
1575108392.951529,66
1575108393.060236,66
1575108393.168988,67
1575108393.275796,67
1575108393.384786,66
1575108393.491824,66
1575108393.600602,66
1575108393.709713,66
1575108393.818510,67
1575108393.927530,67
1575108394.034384,68
1575108394.143191,68
1575108394.252302,68
1575108394.361344,68
1575108394.467967,69
1575108394.576682,69
1575108394.685573,69
1575108394.794171,69
1575108394.903131,68
1575108395.014361,68
1575108395.122976,70
1575108395.236137,76
1575108395.345078,77
1575108395.453850,80
1575108395.563296,80
1575108395.672346,90
1575108395.781273,100
1575108395.890254,94
1575108395.999261,81
1575108396.107855,79
1575108396.216950,71
1575108396.327056,71
1575108396.436021,70
1575108396.540955,71
1575108396.649713,71
1575108396.752692,71
1575108396.858407,73
1575108396.967581,74
1575108397.076754,83
1575108397.186549,82
1575108397.295753,83
1575108397.404613,93
1575108397.513102,93
1575108397.622069,94
1575108397.730716,94
1575108397.839538,83
1575108397.945941,83
1575108398.054518,74
1575108398.163037,74
1575108398.269976,73
1575108398.379732,73
1575108398.488758,74
1575108398.597636,74
1575108398.706449,76
1575108398.815618,77
1575108398.924737,86
1575108399.033631,85
1575108399.142399,85
1575108399.251382,95
1575108399.358068,95
1575108399.466577,94
1575108399.575524,95
1575108399.684107,92
1575108399.793030,92
1575108399.901881,76
1575108400.010746,76
1575108400.119047,75
1575108400.227859,76
1575108400.336561,76
1575108400.459822,33
1575108400.565140,0
1575108400.673158,0
1575108400.781176,0
1575108400.887699,0
1575108400.995720,0
1575108401.103724,0
1575108401.212450,0
1575108401.320309,0
1575108401.430761,0
1575108401.537565,0
1575108401.643814,0
1575108401.751805,0
1575108401.858593,0
1575108401.964813,0
1575108402.071563,0
1575108402.179520,0
1575108402.287571,0
1575108402.395672,0
1575108402.503669,0
1575108402.611798,0
1575108402.719653,0
1575108402.826337,0
1575108402.934459,0
1575108403.042441,0
1575108403.150696,0
1575108403.258890,0
1575108403.366907,0
1575108403.473639,0
1575108403.581633,0
1575108403.689591,0
1575108403.797673,0
1575108403.905666,0
1575108404.013525,0
1575108404.121545,0
1575108404.229591,0
1575108404.337586,0
1575108404.445721,0
1575108404.553642,0
1575108404.662921,0
1575108404.770949,0
1575108404.878911,0
1575108404.985612,0
1575108405.093470,0
1575108405.201521,0
1575108405.309571,0
1575108405.417559,0
